state,city,year,CVAPCity,PctCauc,PctB,PctLH,PctAPI,PctAME,PctSA,PctIndO,medianM,meanM,S,ESType,enep,enepWoman,enepColor,enlp,enlpWoman,enlpColor,Women_run,Women_win,MS,State,d,Women_run_e,Women_run_d,Women_win_e,Women_win_d
CA,Costa Mesa,2018,NA,71,1,35,9,NA,NA,NA,1,1,6,SSD,2.0333610682871752,1.9383653652625967,1,1,1,1,4,2,6,CA,5,2,1,2,1
CA,Covina ,2017,NA,53,5,52,10,NA,NA,NA,3,3,5,ALP,2.262341895137333,NA,1,1.7999999999999998,NA,1,0,0,15,CA,city,0,0,0,0
CA,Cudahy ,2015,NA,62,1,97,1,NA,NA,NA,3,3,5,ALP,1,NA,NA,1,NA,NA,0,0,15,CA,city,0,0,0,0
CA,Cudahy ,2017,NA,62,1,97,1,NA,NA,NA,2,2,5,ALP,2.4618150454300944,1.6772433206221655,1.6772433206221655,2,NA,2,2,0,10,CA,city,0,0,0,0
CA,Cudahy ,2018,NA,62,1,97,1,NA,NA,NA,3,3,5,ALP,2.2133643097938585,1.7355276920399427,1.7355276920399427,3,2,2,5,2,15,CA,city,2,2,2,2
CA,Cypress,2016,NA,59,2,18,31,NA,NA,NA,2,2,5,ALP,1.4493597206246716,1,NA,1,1,NA,2,1,10,CA,city,1,1,1,1
CA,Cypress,2018,NA,59,2,18,31,NA,NA,NA,3,3,5,ALP,1.62274883859206,1.62274883859206,NA,1,1,1,3,1,15,CA,city,1,1,1,1
CA,Dana Point,2016,NA,89,0.5,15,3,NA,NA,NA,2,2,5,ALP,1.808858000199699,1.808858000199699,NA,1,1,NA,4,1,10,CA,city,1,1,1,1
CA,Dana Point,2018,NA,89,0.5,15,3,NA,NA,NA,1,1,5,SSD,1.7942681870458876,NA,NA,1,NA,NA,0,0,5,CA,1,0,0,0,0
CA,Dana Point,2018,NA,89,0.5,15,3,NA,NA,NA,1,1,5,SSD,1.7942681870458876,NA,NA,1,NA,NA,0,0,5,CA,2,0,0,0,0
CA,Dana Point,2018,NA,89,0.5,15,3,NA,NA,NA,1,1,5,SSD,1.7942681870458876,NA,NA,1,NA,NA,0,0,5,CA,3,0,0,0,0
CA,Danville,2018,NA,82,1,6,12,NA,NA,NA,2,2,5,ALP,1.2898308796862388,1,NA,1,1,NA,1,1,10,CA,city,1,1,1,1
CA,Diamond Bar,2015,NA,35,4,19,53,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,Diamond Bar,2018,NA,35,4,19,53,NA,NA,NA,3,3,5,ALP,1.9213293171747017,1,1,1.7999999999999998,1,1,1,1,15,CA,city,1,1,1,1
CA,Downey ,2016,NA,56,4,71,7,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,1,0,0,0,0
CA,Downey ,2016,NA,56,4,71,7,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,3,0,0,0,0
CA,Downey ,2016,NA,56,4,71,7,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,5,0,0,0,0
CA,Downey ,2018,NA,56,4,71,7,NA,NA,NA,1,1,5,SSD,2.617921005707623,1.9355254507364683,1,1.7999999999999998,1,1,3,1,5,CA,1,1,0,1,0
CA,Downey ,2018,NA,56,4,71,7,NA,NA,NA,1,1,5,SSD,2.617921005707623,1.9355254507364683,1,1.7999999999999998,1,1,3,1,5,CA,4,1,1,1,1
CA,Downey ,2018,NA,56,4,71,7,NA,NA,NA,1,1,5,SSD,2.617921005707623,1.9355254507364683,1,1.7999999999999998,1,1,3,1,5,CA,6,1,0,1,0
CA,Duarte,2018,NA,51,8,46,16,NA,NA,NA,1,1,7,SSD,1.97595709624269,1.97595709624269,1.97595709624269,2,2,2,5,3,7,CA,1,3,1,3,1
CA,Duarte,2018,NA,51,8,46,16,NA,NA,NA,1,1,7,SSD,1.97595709624269,1.97595709624269,1.97595709624269,2,2,2,5,3,7,CA,4,3,1,3,1
CA,Duarte,2018,NA,51,8,46,16,NA,NA,NA,1,1,7,SSD,1.97595709624269,1.97595709624269,1.97595709624269,2,2,2,5,3,7,CA,6,3,0,3,0
CA,Duarte,2018,NA,51,8,46,16,NA,NA,NA,1,1,7,SSD,1.97595709624269,1.97595709624269,1.97595709624269,2,2,2,5,3,7,CA,7,3,1,3,1
CA,Dublin ,2016,NA,58,7,13,26,NA,NA,NA,2,2,5,ALP,1.5132237824354309,1.5132237824354309,1,1,1,1,3,1,10,CA,city,1,1,1,1
CA,Dublin ,2018,NA,58,7,13,26,NA,NA,NA,3,3,5,ALP,1.7060575138569458,1,1.7060575138569458,1.7999999999999998,1,1.7999999999999998,1,1,15,CA,city,1,1,1,1
CA,El Cerrito,2016,NA,58,7,12,25,NA,NA,NA,3,3,5,ALP,1.1684252437353253,1,NA,1,1,1,1,1,15,CA,city,1,1,1,1
CA,El Cerrito,2018,NA,58,7,12,25,NA,NA,NA,2,2,5,ALP,1,1,NA,1,1,1,1,1,10,CA,city,1,1,1,1
CA,El Monte,2015,NA,39,1,69,25,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,El Monte,2018,NA,39,1,69,25,NA,NA,NA,2,2,5,ALP,1.3502124621832945,1,1,1,1,1,2,2,10,CA,city,2,2,2,2
CA,Emeryville,2016,NA,44,14,9,36,NA,NA,NA,3,3,5,ALP,1.3084416625632151,1.3084416625632151,NA,1,1,NA,3,1,15,CA,city,1,1,1,1
CA,Emeryville,2018,NA,44,14,9,36,NA,NA,NA,2,2,5,ALP,1.9253280724963011,1,NA,2,1,1,1,1,10,CA,city,1,1,1,1
CA,Firebaugh,2016,NA,79,1,90,0.5,NA,NA,NA,2,2,5,ALP,2.196538168654495,1,1,1,1,1,1,1,10,CA,city,1,1,1,1
CA,Firebaugh,2018,NA,79,1,90,0.5,NA,NA,NA,2,2,5,ALP,1.847973348139922,1,NA,1,1,1,1,1,10,CA,city,1,1,1,1
CA,Fountain Valley,2016,NA,56,1,13,35,NA,NA,NA,2,2,5,ALP,1,1,NA,1,1,NA,2,1,10,CA,city,1,1,1,1
CA,Fountain Valley,2018,NA,56,1,13,35,NA,NA,NA,3,3,5,ALP,1.16129497411051,1,1,1,1,1,1,1,15,CA,city,1,1,1,1
CA,Fowler ,2016,NA,48,2,64,11,NA,NA,NA,3,3,5,ALP,2.8573348306737696,1.9953130532705556,1,3,NA,2,2,0,15,CA,city,0,0,0,0
CA,Fowler ,2018,NA,48,2,64,11,NA,NA,NA,2,2,5,ALP,1.993600460766825,NA,NA,2,NA,2,0,0,10,CA,city,0,0,0,0
CA,Fremont,2016,NA,34,3,15,49,NA,NA,NA,3,3,5,ALP,1.0812906300807688,1,1,1,1,1,2,1,15,CA,city,1,1,1,1
CA,Fremont,2018,NA,34,3,15,49,NA,NA,NA,1,1,6,SSD,1.7958194986550444,1.6531375949654796,1.6531375949654796,2,2,1,4,2,6,CA,1,2,1,2,1
CA,Fremont,2018,NA,34,3,15,49,NA,NA,NA,1,1,6,SSD,1.7958194986550444,1.6531375949654796,1.6531375949654796,2,2,1,4,2,6,CA,2,2,0,2,0
CA,Fremont,2018,NA,34,3,15,49,NA,NA,NA,1,1,6,SSD,1.7958194986550444,1.6531375949654796,1.6531375949654796,2,2,1,4,2,6,CA,3,2,1,2,1
CA,Fremont,2018,NA,34,3,15,49,NA,NA,NA,1,1,6,SSD,1.7958194986550444,1.6531375949654796,1.6531375949654796,2,2,1,4,2,6,CA,4,2,0,2,0
CA,Frenso,2018,NA,54,8,46,12,NA,NA,NA,1,1,7,SSD,1,NA,NA,1,NA,1,0,0,7,CA,7,0,0,0,0
CA,Fresno,2014,NA,54,8,46,12,NA,NA,NA,1,1,7,SSD,1.908105647968396,1.812462197537872,1.812462197537872,1.6,1,1,3,1,7,CA,1,1,1,1,1
CA,Fresno,2014,NA,54,8,46,12,NA,NA,NA,1,1,7,SSD,1.908105647968396,1.812462197537872,1.812462197537872,1.6,1,1,3,1,7,CA,3,1,0,1,0
CA,Fresno,2014,NA,54,8,46,12,NA,NA,NA,1,1,7,SSD,1.908105647968396,1.812462197537872,1.812462197537872,1.6,1,1,3,1,7,CA,5,1,0,1,0
CA,Fresno,2014,NA,54,8,46,12,NA,NA,NA,1,1,7,SSD,1.908105647968396,1.812462197537872,1.812462197537872,1.6,1,1,3,1,7,CA,7,1,0,1,0
CA,Fresno,2016,NA,54,8,46,12,NA,NA,NA,1,1,7,SSD,1.964693677049009,NA,1,2,NA,1,0,0,7,CA,5,0,0,0,0
CA,Fresno,2016,NA,54,8,46,12,NA,NA,NA,1,1,7,SSD,1.964693677049009,NA,1,2,NA,1,0,0,7,CA,6,0,0,0,0
CA,Fresno,2018,NA,54,8,46,12,NA,NA,NA,1,1,7,SSD,1.3274199177426325,1,1,1,1,1,2,1,7,CA,1,1,1,1,1
CA,Fresno,2018,NA,54,8,46,12,NA,NA,NA,1,1,7,SSD,1.3274199177426325,1,1,1,1,1,2,1,7,CA,3,1,0,1,0
CA,Fresno,2018,NA,54,8,46,12,NA,NA,NA,1,1,7,SSD,1.3274199177426325,1,1,1,1,1,2,1,7,CA,5,1,0,1,0
CA,Fullerton ,2016,NA,54,3,33,23,NA,NA,NA,3,3,5,ALP,2.2642198223445367,1.5617738853883394,1,1.7999999999999998,1,1,4,1,15,CA,city,1,1,1,1
CA,Fullerton ,2018,NA,54,3,33,23,NA,NA,NA,1,1,5,SSD,2.777998562378301,1.580688071037481,1.580688071037481,1,NA,1,3,0,5,CA,3,0,0,0,0
CA,Fullerton ,2018,NA,54,3,33,23,NA,NA,NA,1,1,5,SSD,2.777998562378301,1.580688071037481,1.580688071037481,1,NA,1,3,0,5,CA,5,0,0,0,0
CA,Garden Grove ,2016,NA,43,1,36,38,NA,NA,NA,1,1,6,SSD,2.9422931302345,1.994465304478688,1,2.6666666666666665,1.7999999999999998,1.7999999999999998,3,3,6,CA,2,3,0,3,0
CA,Garden Grove ,2016,NA,43,1,36,38,NA,NA,NA,1,1,6,SSD,2.9422931302345,1.994465304478688,1,2.6666666666666665,1.7999999999999998,1.7999999999999998,3,3,6,CA,3,3,1,3,1
CA,Garden Grove ,2016,NA,43,1,36,38,NA,NA,NA,1,1,6,SSD,2.9422931302345,1.994465304478688,1,2.6666666666666665,1.7999999999999998,1.7999999999999998,3,3,6,CA,5,3,1,3,1
CA,Garden Grove ,2016,NA,43,1,36,38,NA,NA,NA,1,1,6,SSD,2.9422931302345,1.994465304478688,1,2.6666666666666665,1.7999999999999998,1.7999999999999998,3,3,6,CA,6,3,1,3,1
CA,Garden Grove ,2018,NA,43,1,36,38,NA,NA,NA,1,1,6,SSD,1.7337040857255692,1,1.7337040857255692,1.7999999999999998,1,1.7999999999999998,1,1,6,CA,1,1,0,1,0
CA,Garden Grove ,2018,NA,43,1,36,38,NA,NA,NA,1,1,6,SSD,1.7337040857255692,1,1.7337040857255692,1.7999999999999998,1,1.7999999999999998,1,1,6,CA,3,1,1,1,1
CA,Garden Grove ,2018,NA,43,1,36,38,NA,NA,NA,1,1,6,SSD,1.7337040857255692,1,1.7337040857255692,1.7999999999999998,1,1.7999999999999998,1,1,6,CA,4,1,0,1,0
CA,Gardena,2017,NA,23,23,37,38,NA,NA,NA,2,2,5,ALP,1.4041561973060697,1,1,2,NA,1,5,0,10,CA,city,0,0,0,0
CA,Glendora,2017,NA,78,2,29,7,NA,NA,NA,2,2,5,ALP,1.5277234179008905,1,NA,1,1,NA,2,1,10,CA,city,1,1,1,1
CA,Gridley,2016,NA,80,1,51,0,NA,NA,NA,2,2,5,ALP,2.615102836558028,1,NA,2,NA,NA,1,0,10,CA,city,0,0,0,0
CA,Gridley,2018,NA,80,1,51,0,NA,NA,NA,3,3,5,ALP,1.3717634234485303,1.3717634234485303,NA,1,NA,NA,2,0,15,CA,city,0,0,0,0
CA,Grover Beach,2016,NA,82,1,21,6,NA,NA,NA,2,2,5,ALP,1,1,NA,1,1,NA,1,1,10,CA,city,1,1,1,1
CA,Grover Beach,2018,NA,82,1,21,6,NA,NA,NA,2,2,5,ALP,2.923973584807068,1.982590922835794,NA,2,2,1,2,2,10,CA,city,2,2,2,2
CA,Hawaiian Gardens ,2015,NA,59,3,78,10,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,Hawaiian Gardens ,2018,NA,59,3,78,10,NA,NA,NA,3,3,5,ALP,1.2095016936789296,1,1,1,1,1,3,1,15,CA,city,1,1,1,1
CA,Hawthorne ,2015,NA,47,27,53,6,NA,NA,NA,3,3,5,ALP,1,NA,NA,1,NA,NA,0,0,15,CA,city,0,0,0,0
CA,Hawthorne ,2018,NA,47,27,53,6,NA,NA,NA,2,2,5,ALP,1,1,1,1,1,1,2,1,10,CA,city,1,1,1,1
CA,Hayward,2016,NA,37,11,40,24,NA,NA,NA,4,4,7,ALP,1.347887635592753,1,1.1161327828403422,1,1,1,2,1,28,CA,city,1,1,1,1
CA,Hayward,2018,NA,37,11,40,24,NA,NA,NA,3,3,7,ALP,1.480720814551028,1.1007735978019593,1.3658938774201612,1,1,1,3,2,21,CA,city,2,2,2,2
CA,Hercules,2016,NA,28,17,12,44,NA,NA,NA,3,3,5,ALP,1,NA,1,1,NA,1,0,0,15,CA,city,0,0,0,0
CA,Hercules,2018,NA,28,17,12,44,NA,NA,NA,2,2,5,ALP,1,1,1,1,1,1,2,1,10,CA,city,1,1,1,1
CA,Hermosa Beach,2015,NA,86,1,8,7,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,Hermosa Beach,2017,NA,86,1,8,7,NA,NA,NA,3,3,5,ALP,1,NA,NA,1,NA,NA,0,0,15,CA,city,0,0,0,0
CA,Hermosa Beach,2018,NA,86,1,8,7,NA,NA,NA,3,3,5,ALP,1,NA,NA,1,NA,NA,0,0,15,CA,city,0,0,0,0
CA,Huntington Beach,2016,NA,78,1,17,11,NA,NA,NA,3,3,7,ALP,1.5653317301094625,1.5653317301094625,NA,1.7999999999999998,1.7999999999999998,NA,4,2,21,CA,city,2,2,2,2
CA,Huntington Beach,2018,NA,78,1,17,11,NA,NA,NA,4,4,7,ALP,1.6671096003869994,1.6671096003869994,NA,1.6,1.6,NA,3,2,28,CA,city,2,2,2,2
CA,Huntington Park,2015,NA,66,1,98,1,NA,NA,NA,3,3,5,ALP,1,NA,NA,1,NA,NA,0,0,15,CA,city,0,0,0,0
CA,Huntington Park,2017,NA,66,1,98,1,NA,NA,NA,2,2,5,ALP,1.2913181154659714,1,1,1,1,1,2,1,10,CA,city,1,1,1,1
CA,Huron,2016,NA,84,0.5,99,0.5,NA,NA,NA,2,2,5,ALP,1,1,NA,1,1,1,1,1,10,CA,city,1,1,1,1
CA,Huron,2018,NA,84,0.5,99,0.5,NA,NA,NA,3,3,5,ALP,1,NA,1,1,NA,1,0,0,15,CA,city,0,0,0,0
CA,Irvine ,2016,NA,54,2,9,38,NA,NA,NA,2,2,5,ALP,2.66881333191597,2.66881333191597,1.9993706909121365,2,2,NA,7,2,10,CA,city,2,2,2,2
CA,Irvine ,2018,NA,54,2,9,38,NA,NA,NA,2,2,5,ALP,2.362920528311662,1.9582464597701268,1.37606926395744,2,1,2,4,1,10,CA,city,1,1,1,1
CA,Irwindale ,2018,NA,49,1,93,1,NA,NA,NA,2,2,5,ALP,1.6028181280910756,NA,1,1,NA,1,0,0,10,CA,city,0,0,0,0
CA,Kerman ,2016,NA,76,0,71,7,NA,NA,NA,2,2,5,ALP,2.5946794887809435,1.954609385413068,1,1,NA,1,2,0,10,CA,city,0,0,0,0
CA,Kerman ,2018,NA,76,0,71,7,NA,NA,NA,1,1,5,SSD,1,NA,1,1,NA,1,0,0,5,CA,1,0,0,0,0
CA,Kerman ,2018,NA,76,0,71,7,NA,NA,NA,1,1,5,SSD,1,NA,1,1,NA,1,0,0,5,CA,2,0,0,0,0
CA,Kingsburg ,2016,NA,69,0.5,49,5,NA,NA,NA,2,2,5,ALP,1.5227982894694825,1,NA,1,1,NA,1,1,10,CA,city,1,1,1,1
CA,Kingsburg ,2018,NA,69,0.5,49,5,NA,NA,NA,1,1,5,SSD,2.9896658182307867,2.9896658182307867,1,2,1,2,4,1,5,CA,1,1,1,1,1
CA,Kingsburg ,2018,NA,69,0.5,49,5,NA,NA,NA,1,1,5,SSD,2.9896658182307867,2.9896658182307867,1,2,1,2,4,1,5,CA,5,1,0,1,0
CA,La Canada Flintridge,2017,NA,71,0.5,5,26,NA,NA,NA,2,2,5,ALP,1.8662895675911584,NA,NA,2,NA,NA,0,0,10,CA,city,0,0,0,0
CA,La Habra Heights ,2017,NA,79,0.5,24,13,NA,NA,NA,3,3,5,ALP,1.9153712701723868,NA,NA,1.7999999999999998,NA,NA,0,0,15,CA,city,0,0,0,0
CA,La Habra,2014,NA,55,2,58,7,NA,NA,NA,2,2,5,ALP,1.61650454041034,NA,NA,1,NA,1,0,0,10,CA,city,0,0,0,0
CA,La Habra,2016,NA,55,2,58,7,NA,NA,NA,3,3,5,ALP,1.8543861351269997,1.8543861351269997,1,1.7999999999999998,1,1,3,1,15,CA,city,1,1,1,1
CA,La Habra,2018,NA,55,2,58,7,NA,NA,NA,2,2,5,ALP,1,1,1,1,1,1,1,1,10,CA,city,1,1,1,1
CA,La Mirada ,2017,NA,54,2,40,18,NA,NA,NA,1,1,5,SSD,1.9210198878123408,1.9210198878123408,NA,2,NA,NA,2,0,5,CA,1,0,0,0,0
CA,La Mirada ,2017,NA,54,2,40,18,NA,NA,NA,1,1,5,SSD,1.9210198878123408,1.9210198878123408,NA,2,NA,NA,2,0,5,CA,2,0,0,0,0
CA,La Palma,2016,NA,40,7,14,46,NA,NA,NA,2,2,5,ALP,1.8387782689390968,NA,NA,2,NA,1,0,0,10,CA,city,0,0,0,0
CA,La Puente ,2018,NA,64,2,86,8,NA,NA,NA,2,2,5,ALP,1.7028352157601978,1,1,2,1,1,1,1,10,CA,city,1,1,1,1
CA,La Verne,2017,NA,77,4,29,8,NA,NA,NA,2,2,5,ALP,1,1,NA,1,1,NA,1,1,10,CA,city,1,1,1,1
CA,Lafayette,2016,NA,87,1,6,8,NA,NA,NA,2,2,5,ALP,1.9801073404012663,NA,NA,2,NA,1,0,0,10,CA,city,0,0,0,0
CA,Lafayette,2018,NA,87,1,6,8,NA,NA,NA,2,2,5,ALP,1.9990602337717975,1.9990602337717975,NA,1,1,NA,3,2,10,CA,city,2,2,2,2
CA,Laguna Beach ,2016,NA,91,1,7,4,NA,NA,NA,2,2,5,ALP,1.6151947436219207,1,NA,2,NA,NA,1,0,10,CA,city,0,0,0,0
CA,Laguna Beach ,2018,NA,91,1,7,4,NA,NA,NA,3,3,5,ALP,2.4895224446492596,2.4895224446492596,NA,1.7999999999999998,1,NA,9,2,15,CA,city,2,2,2,2
CA,Laguna Hills ,2016,NA,74,1,19,12,NA,NA,NA,2,2,5,ALP,1,1,NA,1,1,NA,1,1,10,CA,city,1,1,1,1
CA,Laguna Hills ,2018,NA,74,1,19,12,NA,NA,NA,3,3,5,ALP,1,1,NA,1,1,NA,1,1,15,CA,city,1,1,1,1
CA,Laguna Niguel,2016,NA,80,2,13,10,NA,NA,NA,3,3,5,ALP,1.0657427992834636,1,NA,1,1,NA,1,1,15,CA,city,1,1,1,1
CA,Laguna Niguel,2018,NA,80,2,13,10,NA,NA,NA,1,1,5,SSD,1.2916031463777344,1.2916031463777344,NA,1,1,NA,3,2,5,CA,1,2,1,2,1
CA,Laguna Niguel,2018,NA,80,2,13,10,NA,NA,NA,1,1,5,SSD,1.2916031463777344,1.2916031463777344,NA,1,1,NA,3,2,5,CA,2,2,1,2,1
CA,Laguna Woods,2018,NA,88,1,4,10,NA,NA,NA,2,2,5,ALP,1,1,NA,1,1,NA,2,1,10,CA,city,1,1,1,1
CA,Lake Forest,2016,NA,67,2,23,15,NA,NA,NA,2,2,5,ALP,1,1,1,1,1,NA,1,1,10,CA,city,1,1,1,1
CA,Lake Forest,2018,NA,67,2,23,15,NA,NA,NA,1,1,5,SSD,1,1,NA,1,1,NA,1,1,5,CA,2,1,1,1,1
CA,Lake Forest,2018,NA,67,2,23,15,NA,NA,NA,1,1,5,SSD,1,1,NA,1,1,NA,1,1,5,CA,4,1,0,1,0
CA,Lake Forest,2018,NA,67,2,23,15,NA,NA,NA,1,1,5,SSD,1,1,NA,1,1,NA,1,1,5,CA,6,1,0,1,0
CA,Lakewood,2017,NA,53,8,30,16,NA,NA,NA,3,3,5,ALP,1,1,NA,1,1,NA,1,1,15,CA,city,1,1,1,1
CA,Lawndale,2018,NA,48,8,60,11,NA,NA,NA,2,2,5,ALP,2.9126017758287617,1,NA,2,1,NA,1,1,10,CA,city,1,1,1,1
CA,Livermore,2016,NA,79,2,19,10,NA,NA,NA,2,2,5,ALP,2.1202252716982946,1,NA,1,NA,NA,1,0,10,CA,city,0,0,0,0
CA,Livermore,2018,NA,79,2,19,10,NA,NA,NA,2,2,5,ALP,1.9915662003759456,1,NA,2,1,NA,2,1,10,CA,city,1,1,1,1
CA,Lomita ,2018,NA,62,2,38,16,NA,NA,NA,3,3,5,ALP,2.3660265136778653,1,NA,1.7999999999999998,1,NA,1,1,15,CA,city,1,1,1,1
CA,Long Beach,2016,NA,50,14,40,13,NA,NA,NA,1,1,9,SSD,1,NA,NA,1,NA,NA,0,0,9,CA,2,0,0,0,0
CA,Long Beach,2018,NA,50,14,40,13,NA,NA,NA,1,1,9,SSD,1,1,NA,1,1,NA,1,1,9,CA,5,1,1,1,1
CA,Long Beach,2018,NA,50,14,40,13,NA,NA,NA,1,1,9,SSD,1,1,NA,1,1,NA,1,1,9,CA,7,1,0,1,0
CA,Los Alamitos,2016,NA,73,3,21,14,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,Los Alamitos,2018,NA,73,3,21,14,NA,NA,NA,4,4,5,ALP,2.4953964906851835,1.7561552277187178,1,1.6,1,1,3,1,20,CA,city,1,1,1,1
CA,Los Angeles,2017,NA,52,10,48,11,NA,NA,NA,1,1,15,SSD,1.138588803234309,1,1,1,NA,1,4,0,15,CA,1,0,0,0,0
CA,Los Angeles,2017,NA,52,10,48,11,NA,NA,NA,1,1,15,SSD,1.138588803234309,1,1,1,NA,1,4,0,15,CA,11,0,0,0,0
CA,Los Angeles,2017,NA,52,10,48,11,NA,NA,NA,1,1,15,SSD,1.138588803234309,1,1,1,NA,1,4,0,15,CA,13,0,0,0,0
CA,Los Angeles,2017,NA,52,10,48,11,NA,NA,NA,1,1,15,SSD,1.138588803234309,1,1,1,NA,1,4,0,15,CA,15,0,0,0,0
CA,Los Angeles,2017,NA,52,10,48,11,NA,NA,NA,1,1,15,SSD,1.138588803234309,1,1,1,NA,1,4,0,15,CA,3,0,0,0,0
CA,Los Angeles,2017,NA,52,10,48,11,NA,NA,NA,1,1,15,SSD,1.138588803234309,1,1,1,NA,1,4,0,15,CA,5,0,0,0,0
CA,Los Angeles,2017,NA,52,10,48,11,NA,NA,NA,1,1,15,SSD,1.138588803234309,1,1,1,NA,1,4,0,15,CA,9,0,0,0,0
CA,Los Angeles,2019,NA,52,10,48,11,NA,NA,NA,1,1,15,SSD,1,NA,NA,1,NA,NA,0,0,15,CA,12,0,0,0,0
CA,Lynwood,2015,NA,33,9,87,1,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,Lynwood,2018,NA,33,9,87,1,NA,NA,NA,3,3,5,ALP,1.47614632587342,1,NA,1.7999999999999998,1,1,2,1,15,CA,city,1,1,1,1
CA,Malibu,2016,NA,88,2,6,4,NA,NA,NA,3,3,5,ALP,1,NA,NA,1,NA,NA,0,0,15,CA,city,0,0,0,0
CA,Malibu,2018,NA,88,2,6,4,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,Manhattan Beach,2015,NA,85,0.5,8,8,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,Manhattan Beach,2017,NA,85,0.5,8,8,NA,NA,NA,3,3,5,ALP,1,NA,NA,1,NA,NA,0,0,15,CA,city,0,0,0,0
CA,Martinez,2016,NA,80,5,14,8,NA,NA,NA,2,2,5,ALP,1.5843175690903424,1.5843175690903424,NA,2,1,NA,2,1,10,CA,city,1,1,1,1
